0.00020707,17774.92803330,0.00021085,0,0.00020600,0.01984830,0.00020000,0.00020756,81,3.69392034,7.46122581,16219.37995391,8.01600000,0,7.10050406,-0.06023979,6.52209380,7.37777572,175,115514.69312325,0.00248785,636.90340983,0.00288355,0,0.00243410,-0.13644205,0.00238900,0.00248283,95,1.59029869,0.00000082,31148823.91286578,0.00000090,0,0.00000083,0.30158730,0.00000059,0.00000084,73,21.73047304,0.00001075,6236357.42141810,0.00001144,0,0.00001068,-0.00185701,0.00001050,0.00001080,92,67.55953040,0.00000151,20309895.39396461,0.00000173,0,0.00000151,-0.07926829,0.00000132,0.00000152,28,32.99630421,0.00000116,1972352.22386958,0.00000118,0,0.00000115,0.02654867,0.00000110,0.00000116,16,2.24365831,0.00050120,23976.75749721,0.00053500,0,0.00049182,-0.00976014,0.00048405,0.00050492,158,12.21353427,0.00000037,395964007.76535517,0.00000040,0,0.00000037,0.12121212,0.00000033,0.00000038,150,145.34153109,0.00015912,4733670.88651018,0.00016832,0,0.00015840,0.03837118,0.00014899,0.00015912,51,737.58693943,0.00003127,17283603.38918604,0.00003573,0,0.00003128,-0.12969663,0.00002880,0.00003157,185,551.67137838,0.00000004,56154585.86839970,0.00000005,0,0.00000004,0.00000000,0.00000004,0.00000005,7,2.61933016,0.00732742,113409.37978674,0.00769655,0,0.00732742,-0.00615910,0.00692151,0.00732743,174,823.31074742,0.00017400,111791.99433482,0.00019103,0,0.00017503,-0.04798380,0.00016332,0.00017510,151,20.23063194,0.00034656,132403.11832841,0.00043500,0,0.00034656,-0.12764618,0.00032699,0.00035785,140,50.36924396,76.19999998,36055.74909650,90.52500001,0,76.19999998,0.38245727,53.51364197,76.19999999,180,2505386.08528975,0.00351900,601894.53771036,0.00386251,0,0.00351900,0.08196025,0.00312100,0.00351902,155,2095.17008067,37.78695665,367837.88627256,41.10000000,0,37.51000001,-0.03849983,30.66851841,37.70000000,149,13342780.48242510,996.77777777,20525.21720991,1068.49900664,0,996.77777777,-0.05964360,935.00000000,997.55572455,121,20223553.71056796,0.00002403,2692682.44875565,0.00002606,0,0.00002408,0.00125000,0.00002300,0.00002449,167,66.27692527,0.00622438,206571.72418858,0.00688700,0,0.00622100,0.38314637,0.00429895,0.00622438,162,1153.51982249,1.73463792,299958.84464947,1.80000000,0,1.71410001,0.01808519,1.55100007,1.73299933,173,502045.27090534,0.00005266,2884612.05051251,0.00005380,0,0.00005240,0.05446535,0.00004720,0.00005274,160,144.61118250,0.00005141,183602.00132551,0.00005433,0,0.00005131,0.02492025,0.00004839,0.00005132,116,9.40296231,0.00000010,37559942.48396828,0.00000010,0,0.00000009,0.00000000,0.00000008,0.00000010,65,3.34851492,0.00000770,12140538.53208090,0.00000839,0,0.00000770,-0.01660280,0.00000756,0.00000779,69,96.25810569,0.00003918,269196.46107074,0.00003977,0,0.00003922,-0.00910470,0.00003647,0.00003955,100,10.27255270,0.00582937,869610.41618229,0.00920000,0,0.00582937,-0.33757159,0.00464921,0.00599918,169,6020.48603972,0.00176804,5041.77573008,0.00215000,0,0.00176804,-0.11774891,0.00167710,0.00181342,130,9.37772768,0.00024601,2309917.95954114,0.00027936,0,0.00024601,0.09085668,0.00019800,0.00024607,184,554.89589848,3.36017676,1117.51698142,4.20231982,0,3.33321584,0.33419744,2.63835278,3.45835732,181,3824.61231242,0.00000532,641109.45872724,0.00000600,0,0.00000531,-0.07478260,0.00000505,0.00000532,40,3.53390198,0.00005449,4200191.02137707,0.00006550,0,0.00005329,0.02753158,0.00004910,0.00005446,183,232.41632660,0.00374905,2397.22636104,0.00439311,0,0.00374905,-0.09234080,0.00325765,0.00375005,12,9.61027974,0.00396499,429663.76872292,0.00430000,0,0.00396396,0.01589306,0.00382150,0.00396499,50,1735.30633005,0.10994004,361535.60818999,0.12415680,0,0.10995002,0.17582968,0.09285937,0.11000001,24,39182.56822164,0.00008442,1743810.42515633,0.00009800,0,0.00008442,-0.03674121,0.00008000,0.00008447,60,157.70547271,2.03999999,10087.46960408,2.38967384,0,1.99000001,0.46997598,1.38943891,2.04000000,179,18900.40856477,0.07620004,242086.26655435,0.09283182,0,0.07620006,0.45672877,0.04577167,0.07655355,178,16700.98073927,0.00000107,122561810.80585974,0.00000110,0,0.00000107,0.02884615,0.00000090,0.00000108,15,121.67049248,0.00004920,497188.81636883,0.00005298,0,0.00004835,0.17114972,0.00004008,0.00004927,98,23.76889386,0.00000332,172277.68402479,0.00000374,0,0.00000323,-0.05142857,0.00000312,0.00000330,141,0.60158428,0.00004479,1449457.76493772,0.00004665,0,0.00004479,0.01911262,0.00004197,0.00004480,8,63.86578264,0.00021759,16582341.26024161,0.00033000,0,0.00021313,-0.27224990,0.00017300,0.00021752,168,4040.85628976,0.00172701,1702123.28770616,0.00184770,0,0.00172800,0.07722679,0.00157100,0.00173000,171,2927.74620141,0.03760000,1586229.02020155,0.04070000,0,0.03760000,0.01135705,0.03189799,0.03760119,148,58416.67374249,0.00004233,19349.90579220,0.00004400,0,0.00004233,-0.03707916,0.00004154,0.00004234,22,0.82681312,0.00002760,164180.55361258,0.00003044,0,0.00002725,0.00327153,0.00002520,0.00002782,43,4.59159986,0.00010200,3706818.28617477,0.00010794,0,0.00010200,0.01776092,0.00008802,0.00010201,182,361.37492494,0.00017842,2699792.16976815,0.00019500,0,0.00017842,0.16851136,0.00015000,0.00017903,163,469.78865773,0.00033639,164088.25739273,0.00038492,0,0.00033574,0.00119051,0.00031011,0.00033843,153,56.07619063,0.00095735,118105.44813886,0.00101000,0,0.00095002,0.13274409,0.00077001,0.00095725,20,108.70311617,0.19418903,25570.17489860,0.22052924,0,0.19044510,-0.02534100,0.17159331,0.19481999,176,5055.09346861,0.00000007,186668346.62983719,0.00000008,0,0.00000007,-0.12500000,0.00000007,0.00000008,79,13.86209096,0.00002476,55397.13450092,0.00002662,0,0.00002474,-0.01393866,0.00002311,0.00002475,80,1.37393752,4.86193640,1669.01616177,6.20813535,0,4.86193640,0.03445455,4.57408800,4.90000000,132,9088.50435751,109.25000001,56014.58430032,117.80797193,0,109.25000014,0.09587284,94.00000000,109.68999997,122,5931918.28303062,0.00003970,396716.91506088,0.00004207,0,0.00003935,-0.00501253,0.00003674,0.00003970,10,15.92145754,0.00000700,590063552.32857382,0.00000898,0,0.00000700,0.21951219,0.00000571,0.00000704,117,4110.74109753,0.00765133,2363850.19676809,0.00920000,0,0.00772623,-0.08114868,0.00760000,0.00785737,124,19843.77071833,0.00021012,19111.57052190,0.00021999,0,0.00021005,-0.01189748,0.00020723,0.00021246,63,4.08763633,0.00019484,16007.43535800,0.00021888,0,0.00019483,-0.09595397,0.00017202,0.00019484,78,3.30102194,0.00000457,63207058.09964864,0.00000498,0,0.00000455,0.10386473,0.00000410,0.00000456,14,291.51581873,0.00000022,1293853883.03544712,0.00000024,0,0.00000021,0.15789473,0.00000019,0.00000022,27,275.86879351,0.00083927,5419907.58660892,0.00097529,0,0.00083927,-0.14360204,0.00076885,0.00084290,186,4716.50019090,0.01537355,1108.04630348,0.01537355,0,0.01358863,0.05303120,0.01284413,0.01537355,128,15.48897345,0.00108830,21998.79150135,0.00109998,0,0.00104872,0.13012596,0.00092001,0.00109000,170,21.78898330,0.00280017,30955.32497419,0.00287072,0,0.00280053,0.01721901,0.00232130,0.00282587,108,80.14114877,3.98000580,32025.76756695,4.18600000,0,3.95147652,-0.03568931,3.75500000,3.98000572,123,126658.30770348,0.00019532,165039.66284809,0.00022002,0,0.00019562,-0.08153860,0.00019300,0.00019981,13,34.09152447,22.50000001,86101.05473493,22.99999998,0,22.50000002,0.05977109,17.80000000,22.54999888,126,1746844.38287574,0.00485039,88399.96594252,0.00600000,0,0.00471705,0.19746158,0.00391748,0.00485170,166,433.93317772,0.00415591,1540.48281782,0.00450000,0,0.00415594,0.05020949,0.00362799,0.00418316,58,6.32834384,0.00005203,1662769.51425369,0.00005399,0,0.00005194,0.01660805,0.00004850,0.00005202,61,86.07716010,0.00000750,1709127.35275781,0.00000856,0,0.00000748,-0.02343750,0.00000731,0.00000750,161,13.54642641,0.00291561,1086.69937718,0.00332503,0,0.00291561,-0.05980213,0.00263610,0.00296195,104,3.30505286,0.00000026,88425482.06556264,0.00000026,0,0.00000025,0.04000000,0.00000023,0.00000026,25,22.04811976,0.00000547,2910752.09850166,0.00000750,0,0.00000529,-0.12057877,0.00000487,0.00000543,66,17.45084933,0.16311554,276.95765023,0.22099762,0,0.16301965,-0.21348288,0.16220000,0.16692710,131,51.07989985,0.00000694,288412.97143387,0.00000749,0,0.00000692,-0.04275862,0.00000650,0.00000697,9,2.04022724,0.00002992,166349.80243957,0.00003193,0,0.00002965,-0.00233411,0.00002788,0.00002992,99,4.88136405,0.00001008,442433.37874280,0.00001099,0,0.00001007,-0.02135922,0.00000979,0.00001009,83,4.56188210,0.00695601,11116.29239850,0.00816964,0,0.00695653,-0.10741539,0.00612200,0.00710018,138,83.28394787,0.00002913,69076.06381125,0.00002950,0,0.00002913,0.02678886,0.00002683,0.00002944,113,1.94360082,0.00000192,164696736.18392441,0.00000210,0,0.00000189,0.07865168,0.00000172,0.00000192,89,316.94746833,0.00001552,7022915.73933758,0.00001554,0,0.00001541,0.02307185,0.00001387,0.00001547,74,103.31122942,0.00029972,116316.69545780,0.00032000,0,0.00029857,0.02004560,0.00026972,0.00030754,6,34.32212000,0.02252547,544695.11730293,0.02349492,0,0.02252547,0.13083699,0.01875000,0.02254800,114,11497.75284124,0.00015100,212175.50753571,0.00015900,0,0.00015100,0.05690487,0.00014200,0.00015302,86,32.04710035,0.00004475,216934.78601070,0.00004500,0,0.00004364,0.05195110,0.00003932,0.00004475,97,9.36523634,0.00001298,60577240.79207291,0.00001299,0,0.00001287,0.19521178,0.00001058,0.00001298,112,712.69762731,0.00060128,114000.61078797,0.00066992,0,0.00059190,-0.04523873,0.00051800,0.00060127,64,67.29689990,0.00199657,753555.91616231,0.00239755,0,0.00199657,-0.14972275,0.00175000,0.00199999,84,1545.83290911,0.04653670,131945.67784616,0.05323324,0,0.04564053,0.07880043,0.04176073,0.04649639,172,6150.33415022,0.17694150,1196.40659642,0.21000000,0,0.17545241,-0.10304302,0.17020000,0.17760577,137,233.97851259,0.00001631,4212524.09855495,0.00001698,0,0.00001625,0.00492914,0.00001500,0.00001631,177,66.31828730,0.00000022,13869123.17511856,0.00000023,0,0.00000022,0.00000000,0.00000021,0.00000023,46,3.05375854,0.00000495,600463.72356962,0.00000505,0,0.00000495,-0.00801603,0.00000458,0.00000496,32,2.90958664,0.00700000,48520551.65245766,0.00849973,0,0.00690073,0.14299896,0.00584003,0.00700000,127,330404.65241073,0.00024200,468485.83227943,0.00025406,0,0.00024001,0.04287868,0.00023205,0.00024201,38,113.82146813,0.00053390,45940.47418061,0.00056614,0,0.00053431,-0.02686643,0.00050000,0.00054200,75,24.48148753,0.00000115,9472763.28734640,0.00000119,0,0.00000115,0.05504587,0.00000107,0.00000116,31,10.61287533,0.00000204,3102130.83399529,0.00000230,0,0.00000204,-0.10917030,0.00000190,0.00000209,129,6.39965456,0.00000023,40482715.61610077,0.00000024,0,0.00000022,0.04545454,0.00000020,0.00000023,59,8.61946318,0.00189200,13711019.23745384,0.00201017,0,0.00187244,0.00085697,0.00177900,0.00190382,125,25757.63255967,0.00000013,26225241.42228495,0.00000015,0,0.00000013,-0.07142857,0.00000013,0.00000014,68,3.54885810,0.00040058,27168.99422832,0.00044000,0,0.00040011,-0.03402541,0.00039220,0.00040416,143,11.06968771,17774.92803330,3.69392034,115514.69312325,16219.37995391,636.90340983,1.59029869,31148823.91286578,21.73047304,6236357.42141810,67.55953040,20309895.39396461,32.99630421,1972352.22386958,2.24365831,23976.75749721,12.21353427,395964007.76535515,145.34153109,4733670.88651018,737.58693943,17283603.38918604,551.67137838,56154585.86839970,2.61933016,113409.37978674,823.31074742,111791.99433482,20.23063194,132403.11832841,50.36924396,2505386.08528975,36055.74909650,601894.53771036,2095.17008067,13342780.48242510,367837.88627256,20223553.71056796,20525.21720991,2692682.44875565,66.27692527,206571.72418858,1153.51982249,502045.27090534,299958.84464947,2884612.05051251,144.61118250,183602.00132551,9.40296231,3.34851492,37559942.48396828,12140538.53208090,96.25810569,269196.46107074,10.27255270,869610.41618229,6020.48603972,5041.77573008,9.37772768,554.89589848,2309917.95954114,1117.51698142,3824.61231242,641109.45872724,3.53390198,4200191.02137707,232.41632660,9.61027974,2397.22636104,429663.76872292,1735.30633005,361535.60818999,39182.56822164,1743810.42515633,157.70547271,10087.46960408,18900.40856477,242086.26655435,16700.98073927,121.67049248,122561810.80585974,497188.81636883,23.76889386,0.60158428,172277.68402479,1449457.76493772,63.86578264,16582341.26024161,4040.85628976,1702123.28770616,2927.74620141,1586229.02020155,58416.67374249,19349.90579220,0.82681312,4.59159986,164180.55361258,3706818.28617477,361.37492494,2699792.16976815,469.78865773,164088.25739273,56.07619063,118105.44813886,108.70311617,5055.09346861,25570.17489860,13.86209096,186668346.62983719,55397.13450092,1.37393752,1669.01616177,9088.50435751,5931918.28303062,56014.58430032,396716.91506088,15.92145754,590063552.32857382,4110.74109753,19843.77071833,2363850.19676809,19111.57052190,4.08763633,16007.43535800,3.30102194,63207058.09964864,291.51581873,1293853883.03544714,275.86879351,4716.50019090,5419907.58660892,1108.04630348,15.48897345,21998.79150135,21.78898330,30955.32497419,80.14114877,126658.30770348,32025.76756695,165039.66284809,34.09152447,1746844.38287574,86101.05473493,433.93317772,88399.96594252,6.32834384,1540.48281782,1662769.51425369,86.07716010,1709127.35275781,13.54642641,1086.69937718,3.30505286,88425482.06556263,22.04811976,2910752.09850166,17.45084933,51.07989985,276.95765023,288412.97143387,2.04022724,166349.80243957,4.88136405,442433.37874280,4.56188210,11116.29239850,83.28394787,69076.06381125,1.94360082,164696736.18392441,316.94746833,7022915.73933758,103.31122942,116316.69545780,34.32212000,544695.11730293,11497.75284124,212175.50753571,32.04710035,216934.78601070,9.36523634,60577240.79207291,712.69762731,114000.61078797,67.29689990,1545.83290911,753555.91616231,131945.67784616,6150.33415022,1196.40659642,233.97851259,4212524.09855495,66.31828730,13869123.17511856,3.05375854,600463.72356962,2.90958664,330404.65241073,48520551.65245766,468485.83227943,113.82146813,45940.47418061,24.48148753,9472763.28734640,10.61287533,3102130.83399529,6.39965456,40482715.61610077,8.61946318,25757.63255967,13711019.23745384,26225241.42228495,3.54885810,27168.99422832,11.06968771,10,0.0020848,1854.42632629,10,0.0020203,1700.19005937,20,74.17688824,2207.83666879,20,70.89512834,3381.61023138,30,74.17738448,17601.9100909,30,70.89560522,13848.1924642,40,74.17739333,3437414.82796,40,70.89561307,3708887.33594,50,74.17750238,3574135.42252,50,70.89571905,3850369.81874,60,74.17751803,4235962.81174,60,70.8957337,4736321.73518,70,74.1825839,4236819.4254,70,70.90060525,4736626.09548,80,74.18258815,432062278.174,80,70.9006085,388655627.342,90,74.18418243,432071267.915,90,70.90218524,388682742.648,100,74.18449925,432156166.528,100,70.90249695,388784260.699,110,74.1845002,1344968641.26,104,70.90249705,1345074784.49,120,74.25821433,1344969035.72,114,70.97523478,1345076145.47,130,74.25997597,1344970443.97,124,70.97697527,1345080635.09,140,74.26379835,1345019424.89,134,70.9802597,1345147512.15,150,838.86779702,1345019425.33,144,815.83192714,1345147540.13,160,838.90308508,1345020137.7,154,815.86692087,1345148423.04,170,1216.58004081,1345020576.23,164,1190.89317148,1345148842.73,180,11206.2566673,1345020593.69,174,11143.6209626,1345148877.07,190,11206.2569141,1345082095.83,184,11143.6212011,1345198968.94,200,11206.3193932,1345082112.19,194,11143.683233,1345199700.65,210,11223.6649801,1345085027.95,204,11160.7584083,1345216420.39,220,11223.6649922,1345669845.56,214,11160.7584194,1345988331.24,230,11223.6655104,1345672455.37,224,11160.7589243,1345996882.94,240,11223.6655119,1594754877.75,233,11160.7589247,1649820092.7,250,11223.6655902,1595148411.98,243,11160.7590009,1650030574.59,260,11223.6659881,1595154409.64,253,11160.7593862,1650044254.88,270,11223.7280215,1595161837.35,263,11160.8133375,1650045553.01,280,11223.747862,1595162220.02,273,11160.8268353,1650051597.97,290,11223.7503361,1595168623.12,283,11160.8292723,1650053224.51,300,11258.6929393,1595168636.17,293,11192.2881014,1650053317.61,310,11258.6929932,1595535698.43,303,11192.2881528,1650067601.52,320,11258.6935389,1595541398.51,313,11192.2886832,1650071644.75,330,11258.731466,1595541556.45,323,11192.3253292,1650071770.15,340,11258.7713297,1595561397.46,333,11192.3648776,1650072617.81,350,11259.8732446,1595561545.32,343,11193.4630676,1650072863.82,360,11259.8740936,1595564909.71,353,11193.4639047,1650075681.88,370,11280.6000882,1595564956.2,363,11212.9622954,1650075740.09,380,11281.3657366,1595564977.73,373,11213.72365,1650075791.94,390,11281.3657478,1605244121.16,383,11213.7236602,1662569484.41,400,11281.3910965,1605244169.07,393,11213.7476274,1662569655.73,410,11281.3911321,1605299299.56,403,11213.7476556,1663500792.36,420,11281.3915807,1605324562.34,413,11213.7480947,1663503515.42,430,11281.3937583,1605404184.79,423,11213.7502166,1663509727.21,440,11281.4111486,1605408254.23,433,11213.7674742,1663513445.22,450,11281.7876446,1605408749.21,443,11214.1431761,1663514133.04,460,11281.7880732,1605414886.23,453,11214.1435963,1663526191.27,470,11281.7883589,1605418196.95,463,11214.1438668,1663564295.83,480,11281.7893895,1605426535.79,473,11214.1448794,1663570065.79,490,11281.7912128,1605437951.87,483,11214.1466536,1663590145.65,500,11281.7912629,1605511747.93,493,11214.1467021,1663618257.34,510,11281.8008802,1605512643.17,503,11214.156132,1663618572.78,520,11283.7989804,1605513532.7,513,11216.0573044,1663619678.76,530,11283.7989817,3598423102.3,520,11216.0573047,3038284420.56,540,11283.7992325,3598425973.33,530,11216.0575478,3038287172.19,550,11333.2732934,3598425974.69,540,11263.7775597,3038287350.13,560,12432.3758079,3598425999.04,550,12353.2292108,3038287624.42,570,12432.3762104,3598470367.77,560,12353.2295994,3038297254.43,580,12432.3762812,3600269736.04,570,12353.2296689,3039874806.85,590,12432.4561099,3600288859.59,580,12353.3057925,3040024738.57,600,12432.4582716,3600290765.55,590,12353.3078857,3040027075.33,610,12432.4602723,3600291285.69,600,12353.309788,3040029650.97,620,12432.4603184,3601708951.41,610,12353.3098329,3041164572.86,630,12432.4603211,4547144453.06,620,12353.3098345,4458354884.41,640,12432.4688828,4547153778.48,630,12353.3180877,4458378623.21,650,12432.6361684,4547154344.08,640,12353.446501,4458378742.62,660,12432.6472676,4547155593.38,650,12353.4569257,4458378992.98,670,12432.6756156,4547155778.87,660,12353.4847147,4458380149.67,680,12472.5310593,4547156173.1,670,12392.8466858,4458380327.76,690,12472.5330691,4547156842.61,680,12392.8486315,4458381073.52,700,12698.6229895,4547157128.31,690,12616.4008479,4458381959.39,710,12698.6725836,4547158936.31,700,12616.4472227,4458383338.16,720,12698.7146149,4547158943.84,710,12616.4883868,4458383994.43,730,12698.7151382,4547248904.64,720,12616.4889013,4458390678.75,740,12698.7152141,4547316328.87,730,12616.4889753,4458528221.2,750,12698.7453038,4547316412.02,740,12616.517267,4458528263.41,760,12698.7453068,4772830399.98,750,12616.517269,4620704354.92,770,12698.7453624,4772868518.45,760,12616.5173202,4620810048.68,780,12700.6156544,4772868523.76,770,12617.2956641,4620815182.4,790,12700.6157256,4772900575.01,780,12617.2957311,4620860782.08,800,12700.6160284,4772903995.31,790,12617.2960226,4620862634.99,810,12700.6161313,4772927669.28,800,12617.2961219,4620881792.64,820,12700.6878432,4772927958.9,810,12617.3644341,4620881886.45,830,12700.6881392,4772931338.08,820,12617.3647192,4620898118.47,840,12700.6881589,4777315892.98,830,12617.3647376,4624118534.37,850,12700.6881816,4778068692.06,840,12617.3647567,4626000422.62,860,12700.6912813,4778072984.73,850,12617.3677325,4626002961.2,870,12700.9170038,4778073131.13,860,12617.5924389,4626003141.15,880,12700.9185458,4778075117.32,870,12617.5939389,4626004253.52,890,12700.9189961,4778084174.73,880,12617.5943719,4626021717.31,900,12700.9191264,4780324133.2,890,12617.5945001,4626439240.85,910,12700.925183,4780324335.23,900,12617.6003471,4626439602.81,920,12700.9452192,4780330071.01,910,12617.6201454,4626439964.83,930,12701.4118063,4780332320.82,920,12618.0762103,4626450903.63,940,12703.2094186,4780332408.42,930,12619.8048131,4626450909.85,950,12703.2095822,4780432651.5,940,12619.8049741,4626730771.99,960,12703.2095849,4835540202.9,950,12619.8049759,4699635139.88,970,12703.212987,4835542112.29,960,12619.8083205,4699636158.17,980,12703.2837835,4835657689.59,970,12619.876967,4700015611.83,990,12703.2862105,4835670146.38,980,12619.8793449,4700016054.64,1000,12703.2916647,4835670342.29,990,12619.8846777,4700018462.72,1010,12703.2916768,4838507418.19,1000,12619.8846887,4705192741.31,1020,12703.2918323,4838608128.66,1010,12619.8848414,4705233752.05,1030,12703.291835,4872432601.31,1020,12619.8848431,4746601768.75,1040,12703.3112322,4873846065.54,1030,12619.9033007,4747019250.18,1050,12703.3112341,5002436257.03,1040,12619.9033016,4890351627.98,1060,12703.3153098,5002447442.84,1050,12619.9072785,4890353447.32,1070,12703.3158416,5002456967.24,1060,12619.9077985,4890361839.88,0.01000000,0.01000000,0.00010000,0.01000000,0.00010000,0.01000000,0.00100000,0.05000000,0.00574882,50,2725.57115449,0.0,0,0.0,0.00558442,50,136610.075136,1e-05,1,4.92999998,0.0,0,0.0,0.0,0,0.0,0.0979286,50,177.24819944,0.00306859,16,54.93128624,0.08327094,50,1664.86604739,1e-05,1,3.0,0.00146772,50,39487.3220804,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,
